Group,Time,Id,User,Message,Message filtered,Source,Script
group 541,1/25/2016 16:39,R_3qvOTjv8oWOnpMM,User 2,Wisdom,Wisdom,mturk,Close
group 541,1/25/2016 16:39,R_3qvOTjv8oWOnpMM,User 2,"If	you	could	wake	up	tomorrow	having	gained any	one	quality	or	ability,	what	would	it	be?","If	you	could	wake	up	tomorrow	having	gained any	one	quality	or	ability,	what	would	it	be?",mturk,Close
group 541,1/25/2016 16:39,R_2VeV57r1g6VNxZN,User 1,"I'll agree, wisdom.","I'll agree, wisdom.",mturk,Close
group 541,1/25/2016 16:39,R_3qvOTjv8oWOnpMM,User 2,"If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life,	the	future,	or anything	else,	what	would	you	want	to	know?","If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life,	the	future,	or anything	else,	what	would	you	want	to	know?",mturk,Close
group 541,1/25/2016 16:40,R_2VeV57r1g6VNxZN,User 1,If I made a difference.,If I made a difference.,mturk,Close
group 541,1/25/2016 16:40,R_2VeV57r1g6VNxZN,User 1,"If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life,	the	future,	or	anything	else,	 what	would	you	want	to	know?","If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life,	the	future,	or	anything	else,	 what	would	you	want	to	know?",mturk,Close
group 541,1/25/2016 16:40,R_3qvOTjv8oWOnpMM,User 2,I think I would rather not know and just let my life happen.,I think I would rather not know and just let my life happen.,mturk,Close
group 541,1/25/2016 16:41,R_3qvOTjv8oWOnpMM,User 2,"What	is	the	greatest	accomplishment	of	your	life?","What	is	the	greatest	accomplishment	of	your	life?",mturk,Close
group 541,1/25/2016 16:41,R_2VeV57r1g6VNxZN,User 1,Escaping what seemed to be the fate my family wanted for me.,Escaping what seemed to be the fate my family wanted for me.,mturk,Close
group 541,1/25/2016 16:41,R_2VeV57r1g6VNxZN,User 1,"What	is	the	greatest	accomplishment	of	your	life?","What	is	the	greatest	accomplishment	of	your	life?",mturk,Close
group 541,1/25/2016 16:42,R_3qvOTjv8oWOnpMM,User 2,Learning to love myself for who I am.,Learning to love myself for who I am.,mturk,Close
group 541,1/25/2016 16:42,R_3qvOTjv8oWOnpMM,User 2,"What	is	your	most	treasured	memory?","What	is	your	most	treasured	memory?",mturk,Close
group 541,1/25/2016 16:42,R_2VeV57r1g6VNxZN,User 1,My first look into my daughter's eyes the day she was born.,My first look into my daughter's eyes the day she was born.,mturk,Close
group 541,1/25/2016 16:42,R_2VeV57r1g6VNxZN,User 1,"What	is	your	most	treasured	memory?","What	is	your	most	treasured	memory?",mturk,Close
group 541,1/25/2016 16:42,R_3qvOTjv8oWOnpMM,User 2,They day I met my husband.,They day I met my husband.,mturk,Close
group 541,1/25/2016 16:43,R_2VeV57r1g6VNxZN,User 1,"If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change	anything	about	the	 way	you	are now	living?	Why?","If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change	anything	about	the	 way	you	are now	living?	Why?",mturk,Close
group 541,1/25/2016 16:44,R_3qvOTjv8oWOnpMM,User 2,I would talk to my kids and grandkids more about what is important in life.,I would talk to my kids and grandkids more about what is important in life.,mturk,Close
group 541,1/25/2016 16:44,R_3qvOTjv8oWOnpMM,User 2,"If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change	anything	about	the	 way	you	are now	living?	Why?","If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change	anything	about	the	 way	you	are now	living?	Why?",mturk,Close
group 541,1/25/2016 16:44,R_2VeV57r1g6VNxZN,User 1,I would find more time for my family.  Life's too short.,I would find more time for my family.  Life's too short.,mturk,Close
group 541,1/25/2016 16:44,R_2VeV57r1g6VNxZN,User 1,"How	do	you	feel	about	your	relationship	with	your	mother?","How	do	you	feel	about	your	relationship	with	your	mother?",mturk,Close
group 541,1/25/2016 16:45,R_3qvOTjv8oWOnpMM,User 2,I wish we were closer but I feel she doesn't like my independence.,I wish we were closer but I feel she doesn't like my independence.,mturk,Close
group 541,1/25/2016 16:45,R_3qvOTjv8oWOnpMM,User 2,"How	do	you	feel	about	your	relationship	with	your	mother?","How	do	you	feel	about	your	relationship	with	your	mother?",mturk,Close
group 541,1/25/2016 16:46,R_2VeV57r1g6VNxZN,User 1,"It makes me sad.  She was never really there for me, and now I'm a broken man who wishes I could forgive her.","It makes me sad.  She was never really there for me, and now I'm a broken man who wishes I could forgive her.",mturk,Close
group 541,1/25/2016 16:46,R_3qvOTjv8oWOnpMM,User 2,"Share	with	your	partner	an	embarrassing	moment	in	your	life.","Share	with	your	partner	an	embarrassing	moment	in	your	life.",mturk,Close
group 541,1/25/2016 16:46,R_2VeV57r1g6VNxZN,User 1,I got very drunk at a friend's thankgiving eve dinner.  I made a fool of myself.,I got very drunk at a friend's thankgiving eve dinner.  I made a fool of myself.,mturk,Close
group 541,1/25/2016 16:46,R_2VeV57r1g6VNxZN,User 1,"Share	with	your	partner	an	embarrassing	moment	in	your	life.","Share	with	your	partner	an	embarrassing	moment	in	your	life.",mturk,Close
group 541,1/25/2016 16:47,R_3qvOTjv8oWOnpMM,User 2,"Well we have that in common, I got a a friends wedding and fell down. :scream:","Well we have that in common, I got a a friends wedding and fell down. :scream:",mturk,Close
group 541,1/25/2016 16:47,R_3qvOTjv8oWOnpMM,User 2,"When	did	you	last	cry	in	front	of	another	person?	By	yourself?","When	did	you	last	cry	in	front	of	another	person?	By	yourself?",mturk,Close
group 541,1/25/2016 16:48,R_2VeV57r1g6VNxZN,User 1,"About two weeks ago, my cat was unwell.  He's 16, cried to my wife that I don't want him to go.  By myself, probably the day before as I realized he's not got much time left.","About two weeks ago, my cat was unwell.  He's 16, cried to my wife that I don't want him to go.  By myself, probably the day before as I realized he's not got much time left.",mturk,Close
group 541,1/25/2016 16:48,R_2VeV57r1g6VNxZN,User 1,"When	did	you	last	cry	in	front	of	another	person?	By	yourself?","When	did	you	last	cry	in	front	of	another	person?	By	yourself?",mturk,Close
group 541,1/25/2016 16:50,R_3qvOTjv8oWOnpMM,User 2,By my self. I was just feeling overwhelmed because my sister has MS.,By my self. I was just feeling overwhelmed because my sister has MS.,mturk,Close
group 541,1/25/2016 16:50,R_3qvOTjv8oWOnpMM,User 2,"If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	 would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?","If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	 would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?",mturk,Close
group 541,1/25/2016 16:51,R_2VeV57r1g6VNxZN,User 1,My brother.  He wouldn't listen even if I did.,My brother.  He wouldn't listen even if I did.,mturk,Close
group 541,1/25/2016 16:51,R_2VeV57r1g6VNxZN,User 1,I would want to tell him that he has to find his own happiness.,I would want to tell him that he has to find his own happiness.,mturk,Close
group 541,1/25/2016 16:51,R_2VeV57r1g6VNxZN,User 1,"If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	 would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?","If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	 would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?",mturk,Close
group 541,1/25/2016 16:53,R_3qvOTjv8oWOnpMM,User 2,I would tell my son how special he is and how proud of him I am. He is hard to talk to and gets embarrassed by stuff like that.,I would tell my son how special he is and how proud of him I am. He is hard to talk to and gets embarrassed by stuff like that.,mturk,Close
group 541,1/25/2016 16:53,R_3qvOTjv8oWOnpMM,User 2,"Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones	and	 pets,	you	have	time	to	safely	make	a	final	dash	to	save	any	one	item.	What	would	it	be?	 Why?","Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones	and	 pets,	you	have	time	to	safely	make	a	final	dash	to	save	any	one	item.	What	would	it	be?	 Why?",mturk,Close
group 541,1/25/2016 16:53,R_2VeV57r1g6VNxZN,User 1,My Oregon Trail commerative half dollar.  It symbolizes the scariest thing I ever did and the success that followed.,My Oregon Trail commerative half dollar.  It symbolizes the scariest thing I ever did and the success that followed.,mturk,Close
group 541,1/25/2016 16:53,R_2VeV57r1g6VNxZN,User 1,"Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones	and	 pets,	you	have	time	to	safely	make	a	final	dash	to	save	any	one	item.	What	would	it	be?	 Why?","Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones	and	 pets,	you	have	time	to	safely	make	a	final	dash	to	save	any	one	item.	What	would	it	be?	 Why?",mturk,Close
group 541,1/25/2016 16:54,,System,>> This chat has 600 seconds remaining before expiring. Please start wrapping up your conversation.,,,
group 541,1/25/2016 16:54,R_3qvOTjv8oWOnpMM,User 2,My painting a friend made for me because he is now dead.,My painting a friend made for me because he is now dead.,mturk,Close
group 541,1/25/2016 16:54,R_3qvOTjv8oWOnpMM,User 2,". Of	all	the	people	in	your	family, whose	death	would	you	find	most	disturbing?	Why?",". Of	all	the	people	in	your	family, whose	death	would	you	find	most	disturbing?	Why?",mturk,Close
group 541,1/25/2016 16:55,R_2VeV57r1g6VNxZN,User 1,My daughter.  I do not know if I could back to a life without her.,My daughter.  I do not know if I could back to a life without her.,mturk,Close
group 541,1/25/2016 16:55,R_2VeV57r1g6VNxZN,User 1,"Of	all	the	people	in	your	family, whose	death	would	you	find	most	disturbing?	Why?","Of	all	the	people	in	your	family, whose	death	would	you	find	most	disturbing?	Why?",mturk,Close
group 541,1/25/2016 16:55,R_3qvOTjv8oWOnpMM,User 2,My granddaughter because she hasn't had a chance to live yet.,My granddaughter because she hasn't had a chance to live yet.,mturk,Close
group 541,1/25/2016 16:56,R_2VeV57r1g6VNxZN,User 1,I believe we're done.,I believe we're done.,mturk,Close
group 541,1/25/2016 16:56,R_3qvOTjv8oWOnpMM,User 2,I guess we are done nice chatting with you,I guess we are done nice chatting with you,mturk,Close
group 541,1/25/2016 16:56,R_2VeV57r1g6VNxZN,User 1,"Likewise, have a great day.","Likewise, have a great day.",mturk,Close
group 541,1/25/2016 16:56,,System,>> User 1 has Disconnected,,,
group 541,1/25/2016 16:56,R_3qvOTjv8oWOnpMM,User 2,You too.,You too.,mturk,Close
group 541,1/25/2016 16:56,,System,>> User 2 has Disconnected,,,
group 541,1/25/2016 17:04,,System,>> This chat has now expired.,,,
group 542,1/25/2016 16:32,,System,>> User 1 has Connected,,,
group 542,1/25/2016 16:38,,System,>> User 1 has Disconnected,,,
group 543,1/25/2016 16:39,,System,>> User 1 has Connected,,,
group 543,1/25/2016 16:40,,System,>> All chat participants have arrived. You may now chat!,,,
group 543,1/25/2016 16:40,,System,>> User 2 has Connected,,,
group 543,1/25/2016 16:41,R_9B7Y4TgsyKCNEtj,User 1,"1. Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest?","1. Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest?",mturk,Close
group 543,1/25/2016 16:41,R_3qpySuUR5FTZ9L0,User 2,"Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest?","Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest?",mturk,Close
group 543,1/25/2016 16:42,R_3qpySuUR5FTZ9L0,User 2,"What	would	constitute	a	""perfect""	day	for	you?","What	would	constitute	a	""perfect""	day	for	you?",mturk,Close
group 543,1/25/2016 16:42,R_3qpySuUR5FTZ9L0,User 2,"If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the	mind	or	body	of	a	30-year-old	 for	the	last	60	years	of	your	life,	which	would	you	want?","If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the	mind	or	body	of	a	30-year-old	 for	the	last	60	years	of	your	life,	which	would	you	want?",mturk,Close
group 543,1/25/2016 16:42,R_3qpySuUR5FTZ9L0,User 2,"If	you	could	change	anything	about	the	way	you	were	raised,	what	would	it	be?","If	you	could	change	anything	about	the	way	you	were	raised,	what	would	it	be?",mturk,Close
group 543,1/25/2016 16:42,R_3qpySuUR5FTZ9L0,User 2,"If	you	could	wake	up	tomorrow	having	gained	any	one	quality	or	ability,	what	would	it	be?","If	you	could	wake	up	tomorrow	having	gained	any	one	quality	or	ability,	what	would	it	be?",mturk,Close
group 543,1/25/2016 16:42,R_3qpySuUR5FTZ9L0,User 2,"If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life,	the	future,	or	anything	else,	 what	would	you	want	to	know?","If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life,	the	future,	or	anything	else,	 what	would	you	want	to	know?",mturk,Close
group 543,1/25/2016 16:42,R_3qpySuUR5FTZ9L0,User 2,"What	is	the	greatest	accomplishment	of	your	life?","What	is	the	greatest	accomplishment	of	your	life?",mturk,Close
group 543,1/25/2016 16:42,R_9B7Y4TgsyKCNEtj,User 1,"What	would	constitute	a	""perfect""	day	for	you?","What	would	constitute	a	""perfect""	day	for	you?",mturk,Close
group 543,1/25/2016 16:42,R_3qpySuUR5FTZ9L0,User 2,"What	is	your	most	treasured	memory?","What	is	your	most	treasured	memory?",mturk,Close
group 543,1/25/2016 16:42,R_9B7Y4TgsyKCNEtj,User 1,"If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the	mind	or	body	of	a	30-year-old	 for	the	last	60	years	of	your	life,	which	would	you	want?","If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the	mind	or	body	of	a	30-year-old	 for	the	last	60	years	of	your	life,	which	would	you	want?",mturk,Close
group 543,1/25/2016 16:42,R_3qpySuUR5FTZ9L0,User 2,"If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change	anything	about	the	 way	you	are now	living?	Why?","If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change	anything	about	the	 way	you	are now	living?	Why?",mturk,Close
group 543,1/25/2016 16:43,R_3qpySuUR5FTZ9L0,User 2,"10.	How	do	you	feel	about	your	relationship	with	your	mother?","10.	How	do	you	feel	about	your	relationship	with	your	mother?",mturk,Close
group 543,1/25/2016 16:43,R_3qpySuUR5FTZ9L0,User 2,"11.	Share	with	your	partner	an	embarrassing	moment	in	your	life.","11.	Share	with	your	partner	an	embarrassing	moment	in	your	life.",mturk,Close
group 543,1/25/2016 16:43,R_9B7Y4TgsyKCNEtj,User 1,"If	you	could	change	anything	about	the	way	you	were	raised,	what	would	it	be?","If	you	could	change	anything	about	the	way	you	were	raised,	what	would	it	be?",mturk,Close
group 543,1/25/2016 16:43,R_3qpySuUR5FTZ9L0,User 2,"12. When	did	you	last	cry	in	front	of	another	person?	By	yourself?","12. When	did	you	last	cry	in	front	of	another	person?	By	yourself?",mturk,Close
group 543,1/25/2016 16:43,R_9B7Y4TgsyKCNEtj,User 1,"If	you	could	wake	up	tomorrow	having	gained	any	one	quality	or	ability,	what	would	it	be?","If	you	could	wake	up	tomorrow	having	gained	any	one	quality	or	ability,	what	would	it	be?",mturk,Close
group 543,1/25/2016 16:43,R_3qpySuUR5FTZ9L0,User 2,"If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	 would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?","If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	 would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?",mturk,Close
group 543,1/25/2016 16:43,R_3qpySuUR5FTZ9L0,User 2,"If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	 would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?","If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	 would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?",mturk,Close
group 543,1/25/2016 16:43,R_9B7Y4TgsyKCNEtj,User 1,"6.			If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life,	the	future,	or	anything	else,	 what	would	you	want	to	know?","6.			If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life,	the	future,	or	anything	else,	 what	would	you	want	to	know?",mturk,Close
group 543,1/25/2016 16:43,R_3qpySuUR5FTZ9L0,User 2,". Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones	and	 pets,	you	have	time	to	safely	make	a	final	dash	to	save	any	one	item.	What	would	it	be?	 Why?",". Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones	and	 pets,	you	have	time	to	safely	make	a	final	dash	to	save	any	one	item.	What	would	it	be?	 Why?",mturk,Close
group 543,1/25/2016 16:43,R_9B7Y4TgsyKCNEtj,User 1,"7.	 What	is	the	greatest	accomplishment	of	your	life?","7.	 What	is	the	greatest	accomplishment	of	your	life?",mturk,Close
